,tile_ID,geometry,position
394,394,"POLYGON ((-73.94391564232625 40.7894446611562, -73.94391564232625 40.7928452158438, -73.93942406590565 40.7928452158438, -73.93942406590565 40.7894446611562, -73.94391564232625 40.7894446611562))","[23, 31]"
395,395,"POLYGON ((-73.94391564232625 40.7928452158438, -73.94391564232625 40.79624559637284, -73.93942406590565 40.79624559637284, -73.93942406590565 40.7928452158438, -73.94391564232625 40.7928452158438))","[23, 32]"
396,396,"POLYGON ((-73.94391564232625 40.79624559637284, -73.94391564232625 40.79964580274029, -73.93942406590565 40.79964580274029, -73.93942406590565 40.79624559637284, -73.94391564232625 40.79624559637284))","[23, 33]"
397,397,"POLYGON ((-73.94391564232625 40.79964580274029, -73.94391564232625 40.80304583494307, -73.93942406590565 40.80304583494307, -73.93942406590565 40.79964580274029, -73.94391564232625 40.79964580274029))","[23, 34]"
398,398,"POLYGON ((-73.94391564232625 40.80304583494307, -73.94391564232625 40.80644569297814, -73.93942406590565 40.80644569297814, -73.93942406590565 40.80304583494307, -73.94391564232625 40.80304583494307))","[23, 35]"
399,399,"POLYGON ((-73.94391564232625 40.80644569297814, -73.94391564232625 40.80984537684247, -73.93942406590565 40.80984537684247, -73.93942406590565 40.80644569297814, -73.94391564232625 40.80644569297814))","[23, 36]"
400,400,"POLYGON ((-73.94391564232625 40.80984537684247, -73.94391564232625 40.81324488653298, -73.93942406590565 40.81324488653298, -73.93942406590565 40.80984537684247, -73.94391564232625 40.80984537684247))","[23, 37]"
401,401,"POLYGON ((-73.94391564232625 40.81324488653298, -73.94391564232625 40.81664422204665, -73.93942406590565 40.81664422204665, -73.93942406590565 40.81324488653298, -73.94391564232625 40.81324488653298))","[23, 38]"
402,402,"POLYGON ((-73.94391564232625 40.81664422204665, -73.94391564232625 40.82004338338044, -73.93942406590565 40.82004338338044, -73.93942406590565 40.81664422204665, -73.94391564232625 40.81664422204665))","[23, 39]"
403,403,"POLYGON ((-73.94391564232625 40.82004338338044, -73.94391564232625 40.82344237053129, -73.93942406590565 40.82344237053129, -73.93942406590565 40.82004338338044, -73.94391564232625 40.82004338338044))","[23, 40]"
404,404,"POLYGON ((-73.94391564232625 40.82344237053129, -73.94391564232625 40.82684118349619, -73.93942406590565 40.82684118349619, -73.93942406590565 40.82344237053129, -73.94391564232625 40.82344237053129))","[23, 41]"
405,405,"POLYGON ((-73.94391564232625 40.82684118349619, -73.94391564232625 40.83023982227208, -73.93942406590565 40.83023982227208, -73.93942406590565 40.82684118349619, -73.94391564232625 40.82684118349619))","[23, 42]"
406,406,"POLYGON ((-73.94391564232625 40.83023982227208, -73.94391564232625 40.83363828685597, -73.93942406590565 40.83363828685597, -73.93942406590565 40.83023982227208, -73.94391564232625 40.83023982227208))","[23, 43]"
407,407,"POLYGON ((-73.94391564232625 40.83363828685597, -73.94391564232625 40.83703657724479, -73.93942406590565 40.83703657724479, -73.93942406590565 40.83363828685597, -73.94391564232625 40.83363828685597))","[23, 44]"
408,408,"POLYGON ((-73.94391564232625 40.83703657724479, -73.94391564232625 40.84043469343553, -73.93942406590565 40.84043469343553, -73.93942406590565 40.83703657724479, -73.94391564232625 40.83703657724479))","[23, 45]"
409,409,"POLYGON ((-73.94391564232625 40.84043469343553, -73.94391564232625 40.84383263542516, -73.93942406590565 40.84383263542516, -73.93942406590565 40.84043469343553, -73.94391564232625 40.84043469343553))","[23, 46]"
410,410,"POLYGON ((-73.94391564232625 40.84383263542516, -73.94391564232625 40.84723040321068, -73.93942406590565 40.84723040321068, -73.93942406590565 40.84383263542516, -73.94391564232625 40.84383263542516))","[23, 47]"
411,411,"POLYGON ((-73.94391564232625 40.84723040321068, -73.94391564232625 40.85062799678906, -73.93942406590565 40.85062799678906, -73.93942406590565 40.84723040321068, -73.94391564232625 40.84723040321068))","[23, 48]"
412,412,"POLYGON ((-73.94391564232625 40.85062799678906, -73.94391564232625 40.85402541615729, -73.93942406590565 40.85402541615729, -73.93942406590565 40.85062799678906, -73.94391564232625 40.85062799678906))","[23, 49]"
413,413,"POLYGON ((-73.94391564232625 40.85402541615729, -73.94391564232625 40.85742266131236, -73.93942406590565 40.85742266131236, -73.93942406590565 40.85402541615729, -73.94391564232625 40.85402541615729))","[23, 50]"
414,414,"POLYGON ((-73.94391564232625 40.85742266131236, -73.94391564232625 40.86081973225124, -73.93942406590565 40.86081973225124, -73.93942406590565 40.85742266131236, -73.94391564232625 40.85742266131236))","[23, 51]"
415,415,"POLYGON ((-73.93942406590565 40.77924195217278, -73.93942406590565 40.78264302931763, -73.93493248948505 40.78264302931763, -73.93493248948505 40.77924195217278, -73.93942406590565 40.77924195217278))","[24, 28]"
416,416,"POLYGON ((-73.93942406590565 40.78264302931763, -73.93942406590565 40.78604393231313, -73.93493248948505 40.78604393231313, -73.93493248948505 40.78264302931763, -73.93942406590565 40.78264302931763))","[24, 29]"
417,417,"POLYGON ((-73.93942406590565 40.78604393231313, -73.93942406590565 40.7894446611562, -73.93493248948505 40.7894446611562, -73.93493248948505 40.78604393231313, -73.93942406590565 40.78604393231313))","[24, 30]"
418,418,"POLYGON ((-73.93942406590565 40.7894446611562, -73.93942406590565 40.7928452158438, -73.93493248948505 40.7928452158438, -73.93493248948505 40.7894446611562, -73.93942406590565 40.7894446611562))","[24, 31]"
419,419,"POLYGON ((-73.93942406590565 40.7928452158438, -73.93942406590565 40.79624559637284, -73.93493248948505 40.79624559637284, -73.93493248948505 40.7928452158438, -73.93942406590565 40.7928452158438))","[24, 32]"
420,420,"POLYGON ((-73.93942406590565 40.79624559637284, -73.93942406590565 40.79964580274029, -73.93493248948505 40.79964580274029, -73.93493248948505 40.79624559637284, -73.93942406590565 40.79624559637284))","[24, 33]"
421,421,"POLYGON ((-73.93942406590565 40.79964580274029, -73.93942406590565 40.80304583494307, -73.93493248948505 40.80304583494307, -73.93493248948505 40.79964580274029, -73.93942406590565 40.79964580274029))","[24, 34]"
422,422,"POLYGON ((-73.93942406590565 40.80304583494307, -73.93942406590565 40.80644569297814, -73.93493248948505 40.80644569297814, -73.93493248948505 40.80304583494307, -73.93942406590565 40.80304583494307))","[24, 35]"
423,423,"POLYGON ((-73.93942406590565 40.80644569297814, -73.93942406590565 40.80984537684247, -73.93493248948505 40.80984537684247, -73.93493248948505 40.80644569297814, -73.93942406590565 40.80644569297814))","[24, 36]"
424,424,"POLYGON ((-73.93942406590565 40.80984537684247, -73.93942406590565 40.81324488653298, -73.93493248948505 40.81324488653298, -73.93493248948505 40.80984537684247, -73.93942406590565 40.80984537684247))","[24, 37]"
425,425,"POLYGON ((-73.93942406590565 40.81324488653298, -73.93942406590565 40.81664422204665, -73.93493248948505 40.81664422204665, -73.93493248948505 40.81324488653298, -73.93942406590565 40.81324488653298))","[24, 38]"
426,426,"POLYGON ((-73.93942406590565 40.81664422204665, -73.93942406590565 40.82004338338044, -73.93493248948505 40.82004338338044, -73.93493248948505 40.81664422204665, -73.93942406590565 40.81664422204665))","[24, 39]"
427,427,"POLYGON ((-73.93942406590565 40.82004338338044, -73.93942406590565 40.82344237053129, -73.93493248948505 40.82344237053129, -73.93493248948505 40.82004338338044, -73.93942406590565 40.82004338338044))","[24, 40]"
428,428,"POLYGON ((-73.93942406590565 40.82344237053129, -73.93942406590565 40.82684118349619, -73.93493248948505 40.82684118349619, -73.93493248948505 40.82344237053129, -73.93942406590565 40.82344237053129))","[24, 41]"
429,429,"POLYGON ((-73.93942406590565 40.82684118349619, -73.93942406590565 40.83023982227208, -73.93493248948505 40.83023982227208, -73.93493248948505 40.82684118349619, -73.93942406590565 40.82684118349619))","[24, 42]"
430,430,"POLYGON ((-73.93942406590565 40.83023982227208, -73.93942406590565 40.83363828685597, -73.93493248948505 40.83363828685597, -73.93493248948505 40.83023982227208, -73.93942406590565 40.83023982227208))","[24, 43]"
431,431,"POLYGON ((-73.93942406590565 40.83363828685597, -73.93942406590565 40.83703657724479, -73.93493248948505 40.83703657724479, -73.93493248948505 40.83363828685597, -73.93942406590565 40.83363828685597))","[24, 44]"
432,432,"POLYGON ((-73.93942406590565 40.83703657724479, -73.93942406590565 40.84043469343553, -73.93493248948505 40.84043469343553, -73.93493248948505 40.83703657724479, -73.93942406590565 40.83703657724479))","[24, 45]"
433,433,"POLYGON ((-73.93942406590565 40.84043469343553, -73.93942406590565 40.84383263542516, -73.93493248948505 40.84383263542516, -73.93493248948505 40.84043469343553, -73.93942406590565 40.84043469343553))","[24, 46]"
434,434,"POLYGON ((-73.93942406590565 40.84383263542516, -73.93942406590565 40.84723040321068, -73.93493248948505 40.84723040321068, -73.93493248948505 40.84383263542516, -73.93942406590565 40.84383263542516))","[24, 47]"
435,435,"POLYGON ((-73.93942406590565 40.84723040321068, -73.93942406590565 40.85062799678906, -73.93493248948505 40.85062799678906, -73.93493248948505 40.84723040321068, -73.93942406590565 40.84723040321068))","[24, 48]"
436,436,"POLYGON ((-73.93942406590565 40.85062799678906, -73.93942406590565 40.85402541615729, -73.93493248948505 40.85402541615729, -73.93493248948505 40.85062799678906, -73.93942406590565 40.85062799678906))","[24, 49]"
437,437,"POLYGON ((-73.93942406590565 40.85402541615729, -73.93942406590565 40.85742266131236, -73.93493248948505 40.85742266131236, -73.93493248948505 40.85402541615729, -73.93942406590565 40.85402541615729))","[24, 50]"
438,438,"POLYGON ((-73.93942406590565 40.85742266131236, -73.93942406590565 40.86081973225124, -73.93493248948505 40.86081973225124, -73.93493248948505 40.85742266131236, -73.93942406590565 40.85742266131236))","[24, 51]"
439,439,"POLYGON ((-73.93942406590565 40.86081973225124, -73.93942406590565 40.86421662897094, -73.93493248948505 40.86421662897094, -73.93493248948505 40.86081973225124, -73.93942406590565 40.86081973225124))","[24, 52]"
440,440,"POLYGON ((-73.93493248948505 40.77924195217278, -73.93493248948505 40.78264302931763, -73.93044091306446 40.78264302931763, -73.93044091306446 40.77924195217278, -73.93493248948505 40.77924195217278))","[25, 28]"
441,441,"POLYGON ((-73.93493248948505 40.78264302931763, -73.93493248948505 40.78604393231313, -73.93044091306446 40.78604393231313, -73.93044091306446 40.78264302931763, -73.93493248948505 40.78264302931763))","[25, 29]"
442,442,"POLYGON ((-73.93493248948505 40.78604393231313, -73.93493248948505 40.7894446611562, -73.93044091306446 40.7894446611562, -73.93044091306446 40.78604393231313, -73.93493248948505 40.78604393231313))","[25, 30]"
443,443,"POLYGON ((-73.93493248948505 40.7894446611562, -73.93493248948505 40.7928452158438, -73.93044091306446 40.7928452158438, -73.93044091306446 40.7894446611562, -73.93493248948505 40.7894446611562))","[25, 31]"
444,444,"POLYGON ((-73.93493248948505 40.7928452158438, -73.93493248948505 40.79624559637284, -73.93044091306446 40.79624559637284, -73.93044091306446 40.7928452158438, -73.93493248948505 40.7928452158438))","[25, 32]"
445,445,"POLYGON ((-73.93493248948505 40.79624559637284, -73.93493248948505 40.79964580274029, -73.93044091306446 40.79964580274029, -73.93044091306446 40.79624559637284, -73.93493248948505 40.79624559637284))","[25, 33]"
446,446,"POLYGON ((-73.93493248948505 40.79964580274029, -73.93493248948505 40.80304583494307, -73.93044091306446 40.80304583494307, -73.93044091306446 40.79964580274029, -73.93493248948505 40.79964580274029))","[25, 34]"
447,447,"POLYGON ((-73.93493248948505 40.80304583494307, -73.93493248948505 40.80644569297814, -73.93044091306446 40.80644569297814, -73.93044091306446 40.80304583494307, -73.93493248948505 40.80304583494307))","[25, 35]"
448,448,"POLYGON ((-73.93493248948505 40.80644569297814, -73.93493248948505 40.80984537684247, -73.93044091306446 40.80984537684247, -73.93044091306446 40.80644569297814, -73.93493248948505 40.80644569297814))","[25, 36]"
449,449,"POLYGON ((-73.93493248948505 40.80984537684247, -73.93493248948505 40.81324488653298, -73.93044091306446 40.81324488653298, -73.93044091306446 40.80984537684247, -73.93493248948505 40.80984537684247))","[25, 37]"
450,450,"POLYGON ((-73.93493248948505 40.81324488653298, -73.93493248948505 40.81664422204665, -73.93044091306446 40.81664422204665, -73.93044091306446 40.81324488653298, -73.93493248948505 40.81324488653298))","[25, 38]"
451,451,"POLYGON ((-73.93493248948505 40.81664422204665, -73.93493248948505 40.82004338338044, -73.93044091306446 40.82004338338044, -73.93044091306446 40.81664422204665, -73.93493248948505 40.81664422204665))","[25, 39]"
452,452,"POLYGON ((-73.93493248948505 40.82004338338044, -73.93493248948505 40.82344237053129, -73.93044091306446 40.82344237053129, -73.93044091306446 40.82004338338044, -73.93493248948505 40.82004338338044))","[25, 40]"
453,453,"POLYGON ((-73.93493248948505 40.82344237053129, -73.93493248948505 40.82684118349619, -73.93044091306446 40.82684118349619, -73.93044091306446 40.82344237053129, -73.93493248948505 40.82344237053129))","[25, 41]"
454,454,"POLYGON ((-73.93493248948505 40.82684118349619, -73.93493248948505 40.83023982227208, -73.93044091306446 40.83023982227208, -73.93044091306446 40.82684118349619, -73.93493248948505 40.82684118349619))","[25, 42]"
455,455,"POLYGON ((-73.93493248948505 40.83023982227208, -73.93493248948505 40.83363828685597, -73.93044091306446 40.83363828685597, -73.93044091306446 40.83023982227208, -73.93493248948505 40.83023982227208))","[25, 43]"
456,456,"POLYGON ((-73.93493248948505 40.83363828685597, -73.93493248948505 40.83703657724479, -73.93044091306446 40.83703657724479, -73.93044091306446 40.83363828685597, -73.93493248948505 40.83363828685597))","[25, 44]"
457,457,"POLYGON ((-73.93493248948505 40.83703657724479, -73.93493248948505 40.84043469343553, -73.93044091306446 40.84043469343553, -73.93044091306446 40.83703657724479, -73.93493248948505 40.83703657724479))","[25, 45]"
458,458,"POLYGON ((-73.93493248948505 40.84043469343553, -73.93493248948505 40.84383263542516, -73.93044091306446 40.84383263542516, -73.93044091306446 40.84043469343553, -73.93493248948505 40.84043469343553))","[25, 46]"
459,459,"POLYGON ((-73.93493248948505 40.84383263542516, -73.93493248948505 40.84723040321068, -73.93044091306446 40.84723040321068, -73.93044091306446 40.84383263542516, -73.93493248948505 40.84383263542516))","[25, 47]"
460,460,"POLYGON ((-73.93493248948505 40.84723040321068, -73.93493248948505 40.85062799678906, -73.93044091306446 40.85062799678906, -73.93044091306446 40.84723040321068, -73.93493248948505 40.84723040321068))","[25, 48]"
461,461,"POLYGON ((-73.93493248948505 40.85062799678906, -73.93493248948505 40.85402541615729, -73.93044091306446 40.85402541615729, -73.93044091306446 40.85062799678906, -73.93493248948505 40.85062799678906))","[25, 49]"
462,462,"POLYGON ((-73.93493248948505 40.85402541615729, -73.93493248948505 40.85742266131236, -73.93044091306446 40.85742266131236, -73.93044091306446 40.85402541615729, -73.93493248948505 40.85402541615729))","[25, 50]"
463,463,"POLYGON ((-73.93493248948505 40.85742266131236, -73.93493248948505 40.86081973225124, -73.93044091306446 40.86081973225124, -73.93044091306446 40.85742266131236, -73.93493248948505 40.85742266131236))","[25, 51]"
464,464,"POLYGON ((-73.93493248948505 40.86081973225124, -73.93493248948505 40.86421662897094, -73.93044091306446 40.86421662897094, -73.93044091306446 40.86081973225124, -73.93493248948505 40.86081973225124))","[25, 52]"
465,465,"POLYGON ((-73.93493248948505 40.86421662897094, -73.93493248948505 40.86761335146846, -73.93044091306446 40.86761335146846, -73.93044091306446 40.86421662897094, -73.93493248948505 40.86421662897094))","[25, 53]"
466,466,"POLYGON ((-73.93493248948505 40.86761335146846, -73.93493248948505 40.87100989974078, -73.93044091306446 40.87100989974078, -73.93044091306446 40.86761335146846, -73.93493248948505 40.86761335146846))","[25, 54]"
467,467,"POLYGON ((-73.93493248948505 40.87100989974078, -73.93493248948505 40.87440627378492, -73.93044091306446 40.87440627378492, -73.93044091306446 40.87100989974078, -73.93493248948505 40.87100989974078))","[25, 55]"
468,468,"POLYGON ((-73.93044091306446 40.77924195217278, -73.93044091306446 40.78264302931763, -73.92594933664385 40.78264302931763, -73.92594933664385 40.77924195217278, -73.93044091306446 40.77924195217278))","[26, 28]"
469,469,"POLYGON ((-73.93044091306446 40.78264302931763, -73.93044091306446 40.78604393231313, -73.92594933664385 40.78604393231313, -73.92594933664385 40.78264302931763, -73.93044091306446 40.78264302931763))","[26, 29]"
470,470,"POLYGON ((-73.93044091306446 40.78604393231313, -73.93044091306446 40.7894446611562, -73.92594933664385 40.7894446611562, -73.92594933664385 40.78604393231313, -73.93044091306446 40.78604393231313))","[26, 30]"
471,471,"POLYGON ((-73.93044091306446 40.7894446611562, -73.93044091306446 40.7928452158438, -73.92594933664385 40.7928452158438, -73.92594933664385 40.7894446611562, -73.93044091306446 40.7894446611562))","[26, 31]"
472,472,"POLYGON ((-73.93044091306446 40.7928452158438, -73.93044091306446 40.79624559637284, -73.92594933664385 40.79624559637284, -73.92594933664385 40.7928452158438, -73.93044091306446 40.7928452158438))","[26, 32]"
473,473,"POLYGON ((-73.93044091306446 40.79624559637284, -73.93044091306446 40.79964580274029, -73.92594933664385 40.79964580274029, -73.92594933664385 40.79624559637284, -73.93044091306446 40.79624559637284))","[26, 33]"
474,474,"POLYGON ((-73.93044091306446 40.79964580274029, -73.93044091306446 40.80304583494307, -73.92594933664385 40.80304583494307, -73.92594933664385 40.79964580274029, -73.93044091306446 40.79964580274029))","[26, 34]"
475,475,"POLYGON ((-73.93044091306446 40.80304583494307, -73.93044091306446 40.80644569297814, -73.92594933664385 40.80644569297814, -73.92594933664385 40.80304583494307, -73.93044091306446 40.80304583494307))","[26, 35]"
476,476,"POLYGON ((-73.93044091306446 40.84043469343553, -73.93044091306446 40.84383263542516, -73.92594933664385 40.84383263542516, -73.92594933664385 40.84043469343553, -73.93044091306446 40.84043469343553))","[26, 46]"
477,477,"POLYGON ((-73.93044091306446 40.84383263542516, -73.93044091306446 40.84723040321068, -73.92594933664385 40.84723040321068, -73.92594933664385 40.84383263542516, -73.93044091306446 40.84383263542516))","[26, 47]"
478,478,"POLYGON ((-73.93044091306446 40.84723040321068, -73.93044091306446 40.85062799678906, -73.92594933664385 40.85062799678906, -73.92594933664385 40.84723040321068, -73.93044091306446 40.84723040321068))","[26, 48]"
479,479,"POLYGON ((-73.93044091306446 40.85062799678906, -73.93044091306446 40.85402541615729, -73.92594933664385 40.85402541615729, -73.92594933664385 40.85062799678906, -73.93044091306446 40.85062799678906))","[26, 49]"
480,480,"POLYGON ((-73.93044091306446 40.85402541615729, -73.93044091306446 40.85742266131236, -73.92594933664385 40.85742266131236, -73.92594933664385 40.85402541615729, -73.93044091306446 40.85402541615729))","[26, 50]"
481,481,"POLYGON ((-73.93044091306446 40.85742266131236, -73.93044091306446 40.86081973225124, -73.92594933664385 40.86081973225124, -73.92594933664385 40.85742266131236, -73.93044091306446 40.85742266131236))","[26, 51]"
482,482,"POLYGON ((-73.93044091306446 40.86081973225124, -73.93044091306446 40.86421662897094, -73.92594933664385 40.86421662897094, -73.92594933664385 40.86081973225124, -73.93044091306446 40.86081973225124))","[26, 52]"
483,483,"POLYGON ((-73.93044091306446 40.86421662897094, -73.93044091306446 40.86761335146846, -73.92594933664385 40.86761335146846, -73.92594933664385 40.86421662897094, -73.93044091306446 40.86421662897094))","[26, 53]"
484,484,"POLYGON ((-73.93044091306446 40.86761335146846, -73.93044091306446 40.87100989974078, -73.92594933664385 40.87100989974078, -73.92594933664385 40.86761335146846, -73.93044091306446 40.86761335146846))","[26, 54]"
485,485,"POLYGON ((-73.93044091306446 40.87100989974078, -73.93044091306446 40.87440627378492, -73.92594933664385 40.87440627378492, -73.92594933664385 40.87100989974078, -73.93044091306446 40.87100989974078))","[26, 55]"
486,486,"POLYGON ((-73.93044091306446 40.87440627378492, -73.93044091306446 40.87780247359788, -73.92594933664385 40.87780247359788, -73.92594933664385 40.87440627378492, -73.93044091306446 40.87440627378492))","[26, 56]"
487,487,"POLYGON ((-73.92594933664385 40.77924195217278, -73.92594933664385 40.78264302931763, -73.92145776022326 40.78264302931763, -73.92145776022326 40.77924195217278, -73.92594933664385 40.77924195217278))","[27, 28]"
488,488,"POLYGON ((-73.92594933664385 40.78264302931763, -73.92594933664385 40.78604393231313, -73.92145776022326 40.78604393231313, -73.92145776022326 40.78264302931763, -73.92594933664385 40.78264302931763))","[27, 29]"
489,489,"POLYGON ((-73.92594933664385 40.78604393231313, -73.92594933664385 40.7894446611562, -73.92145776022326 40.7894446611562, -73.92145776022326 40.78604393231313, -73.92594933664385 40.78604393231313))","[27, 30]"
490,490,"POLYGON ((-73.92594933664385 40.7894446611562, -73.92594933664385 40.7928452158438, -73.92145776022326 40.7928452158438, -73.92145776022326 40.7894446611562, -73.92594933664385 40.7894446611562))","[27, 31]"
491,491,"POLYGON ((-73.92594933664385 40.7928452158438, -73.92594933664385 40.79624559637284, -73.92145776022326 40.79624559637284, -73.92145776022326 40.7928452158438, -73.92594933664385 40.7928452158438))","[27, 32]"
492,492,"POLYGON ((-73.92594933664385 40.79624559637284, -73.92594933664385 40.79964580274029, -73.92145776022326 40.79964580274029, -73.92145776022326 40.79624559637284, -73.92594933664385 40.79624559637284))","[27, 33]"
493,493,"POLYGON ((-73.92594933664385 40.79964580274029, -73.92594933664385 40.80304583494307, -73.92145776022326 40.80304583494307, -73.92145776022326 40.79964580274029, -73.92594933664385 40.79964580274029))","[27, 34]"
494,494,"POLYGON ((-73.92594933664385 40.84723040321068, -73.92594933664385 40.85062799678906, -73.92145776022326 40.85062799678906, -73.92145776022326 40.84723040321068, -73.92594933664385 40.84723040321068))","[27, 48]"
495,495,"POLYGON ((-73.92594933664385 40.85062799678906, -73.92594933664385 40.85402541615729, -73.92145776022326 40.85402541615729, -73.92145776022326 40.85062799678906, -73.92594933664385 40.85062799678906))","[27, 49]"
496,496,"POLYGON ((-73.92594933664385 40.85402541615729, -73.92594933664385 40.85742266131236, -73.92145776022326 40.85742266131236, -73.92145776022326 40.85402541615729, -73.92594933664385 40.85402541615729))","[27, 50]"
497,497,"POLYGON ((-73.92594933664385 40.85742266131236, -73.92594933664385 40.86081973225124, -73.92145776022326 40.86081973225124, -73.92145776022326 40.85742266131236, -73.92594933664385 40.85742266131236))","[27, 51]"
498,498,"POLYGON ((-73.92594933664385 40.86081973225124, -73.92594933664385 40.86421662897094, -73.92145776022326 40.86421662897094, -73.92145776022326 40.86081973225124, -73.92594933664385 40.86081973225124))","[27, 52]"
499,499,"POLYGON ((-73.92594933664385 40.86421662897094, -73.92594933664385 40.86761335146846, -73.92145776022326 40.86761335146846, -73.92145776022326 40.86421662897094, -73.92594933664385 40.86421662897094))","[27, 53]"
500,500,"POLYGON ((-73.92594933664385 40.86761335146846, -73.92594933664385 40.87100989974078, -73.92145776022326 40.87100989974078, -73.92145776022326 40.86761335146846, -73.92594933664385 40.86761335146846))","[27, 54]"
501,501,"POLYGON ((-73.92594933664385 40.87100989974078, -73.92594933664385 40.87440627378492, -73.92145776022326 40.87440627378492, -73.92145776022326 40.87100989974078, -73.92594933664385 40.87100989974078))","[27, 55]"
502,502,"POLYGON ((-73.92594933664385 40.87440627378492, -73.92594933664385 40.87780247359788, -73.92145776022326 40.87780247359788, -73.92145776022326 40.87440627378492, -73.92594933664385 40.87440627378492))","[27, 56]"
503,503,"POLYGON ((-73.92145776022326 40.78604393231313, -73.92145776022326 40.7894446611562, -73.91696618380266 40.7894446611562, -73.91696618380266 40.78604393231313, -73.92145776022326 40.78604393231313))","[28, 30]"
504,504,"POLYGON ((-73.92145776022326 40.7894446611562, -73.92145776022326 40.7928452158438, -73.91696618380266 40.7928452158438, -73.91696618380266 40.7894446611562, -73.92145776022326 40.7894446611562))","[28, 31]"
505,505,"POLYGON ((-73.92145776022326 40.7928452158438, -73.92145776022326 40.79624559637284, -73.91696618380266 40.79624559637284, -73.91696618380266 40.7928452158438, -73.92145776022326 40.7928452158438))","[28, 32]"
506,506,"POLYGON ((-73.92145776022326 40.79624559637284, -73.92145776022326 40.79964580274029, -73.91696618380266 40.79964580274029, -73.91696618380266 40.79624559637284, -73.92145776022326 40.79624559637284))","[28, 33]"
507,507,"POLYGON ((-73.92145776022326 40.79964580274029, -73.92145776022326 40.80304583494307, -73.91696618380266 40.80304583494307, -73.91696618380266 40.79964580274029, -73.92145776022326 40.79964580274029))","[28, 34]"
508,508,"POLYGON ((-73.92145776022326 40.85402541615729, -73.92145776022326 40.85742266131236, -73.91696618380266 40.85742266131236, -73.91696618380266 40.85402541615729, -73.92145776022326 40.85402541615729))","[28, 50]"
509,509,"POLYGON ((-73.92145776022326 40.85742266131236, -73.92145776022326 40.86081973225124, -73.91696618380266 40.86081973225124, -73.91696618380266 40.85742266131236, -73.92145776022326 40.85742266131236))","[28, 51]"
510,510,"POLYGON ((-73.92145776022326 40.86081973225124, -73.92145776022326 40.86421662897094, -73.91696618380266 40.86421662897094, -73.91696618380266 40.86081973225124, -73.92145776022326 40.86081973225124))","[28, 52]"
511,511,"POLYGON ((-73.92145776022326 40.86421662897094, -73.92145776022326 40.86761335146846, -73.91696618380266 40.86761335146846, -73.91696618380266 40.86421662897094, -73.92145776022326 40.86421662897094))","[28, 53]"
512,512,"POLYGON ((-73.92145776022326 40.86761335146846, -73.92145776022326 40.87100989974078, -73.91696618380266 40.87100989974078, -73.91696618380266 40.86761335146846, -73.92145776022326 40.86761335146846))","[28, 54]"
513,513,"POLYGON ((-73.92145776022326 40.87100989974078, -73.92145776022326 40.87440627378492, -73.91696618380266 40.87440627378492, -73.91696618380266 40.87100989974078, -73.92145776022326 40.87100989974078))","[28, 55]"
514,514,"POLYGON ((-73.92145776022326 40.87440627378492, -73.92145776022326 40.87780247359788, -73.91696618380266 40.87780247359788, -73.91696618380266 40.87440627378492, -73.92145776022326 40.87440627378492))","[28, 56]"
515,515,"POLYGON ((-73.91696618380266 40.7894446611562, -73.91696618380266 40.7928452158438, -73.91247460738207 40.7928452158438, -73.91247460738207 40.7894446611562, -73.91696618380266 40.7894446611562))","[29, 31]"
516,516,"POLYGON ((-73.91696618380266 40.7928452158438, -73.91696618380266 40.79624559637284, -73.91247460738207 40.79624559637284, -73.91247460738207 40.7928452158438, -73.91696618380266 40.7928452158438))","[29, 32]"
517,517,"POLYGON ((-73.91696618380266 40.79624559637284, -73.91696618380266 40.79964580274029, -73.91247460738207 40.79964580274029, -73.91247460738207 40.79624559637284, -73.91696618380266 40.79624559637284))","[29, 33]"
518,518,"POLYGON ((-73.91696618380266 40.86081973225124, -73.91696618380266 40.86421662897094, -73.91247460738207 40.86421662897094, -73.91247460738207 40.86081973225124, -73.91696618380266 40.86081973225124))","[29, 52]"
519,519,"POLYGON ((-73.91696618380266 40.86421662897094, -73.91696618380266 40.86761335146846, -73.91247460738207 40.86761335146846, -73.91247460738207 40.86421662897094, -73.91696618380266 40.86421662897094))","[29, 53]"
520,520,"POLYGON ((-73.91696618380266 40.86761335146846, -73.91696618380266 40.87100989974078, -73.91247460738207 40.87100989974078, -73.91247460738207 40.86761335146846, -73.91696618380266 40.86761335146846))","[29, 54]"
521,521,"POLYGON ((-73.91696618380266 40.87100989974078, -73.91696618380266 40.87440627378492, -73.91247460738207 40.87440627378492, -73.91247460738207 40.87100989974078, -73.91696618380266 40.87100989974078))","[29, 55]"
522,522,"POLYGON ((-73.91696618380266 40.87440627378492, -73.91696618380266 40.87780247359788, -73.91247460738207 40.87780247359788, -73.91247460738207 40.87440627378492, -73.91696618380266 40.87440627378492))","[29, 56]"
523,523,"POLYGON ((-73.91696618380266 40.87780247359788, -73.91696618380266 40.88119849917666, -73.91247460738207 40.88119849917666, -73.91247460738207 40.87780247359788, -73.91696618380266 40.87780247359788))","[29, 57]"
524,524,"POLYGON ((-73.91247460738207 40.86421662897094, -73.91247460738207 40.86761335146846, -73.90798303096146 40.86761335146846, -73.90798303096146 40.86421662897094, -73.91247460738207 40.86421662897094))","[30, 53]"
